,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
953,s954,Movie,Sofia,John Reinhardt,"Gene Raymond, Sigrid Gurie, Patricia Morison, Mischa Auer, John Wengraf",,,1948,PG,83 min,"Action, Suspense","In this Cold-War thriller Steve Roark (Gene Raymond) helps nuclear scientists in their desperate attempt to escape the ruthless Russian Communist agents who are chasing after them. Roark is a former OSS man assigned to rescue two atomic scientists from Russia and spirit them away from the Iron Curtin. Steve is shocked to discover that one of the scientists is his former lover Linda Carlsen (Sigrid Gurie). In the meantime, sexy cabaret singer-turned-spy Magda Onescu (Patricia Morison) acts as a double agent for both the Allies and the Communists, hoping to be gain double profits by giving vital information to both sides."
955,s956,Movie,Soapdish,Michael Hoffman,"Robert Downey Jr., Sally Field, Teri Hatcher, Cathy Moriarty, Paul Johansson, Elisabeth Shue, Whoopi Goldberg, Kevin Kline, Carrie Fisher, Kathy Najimy, Willie Garson",United States,,1991,PG-13,96 min,Comedy,"The cast and crew of The Sun Also Sets, America's hottest soap opera have on-screen drama and off-screen craziness with enough dirty laundry to keep everyone in hot water in this unadulterated comedy."
956,s957,Movie,So Undercover,Tom Vaughan,"Miley Cyrus, Jeremy Piven, Kelly Osbourne",,,2012,PG-13,94 min,"Action, Comedy","A tough, street-smart private eye is hired by the FBI to go undercover in a college sorority."
961,s962,Movie,Snow Day,Chris Koch,"Chris Elliott, Mark Webber, Jean Smart, Schuyler Fisk, Iggy Pop, Pam Grier, Chevy Chase, John Schneider, Zena Grey, Emmanuelle Chriqui",,,2000,PG,89 min,"Adventure, Comedy, Kids","An unexpected overnight snowfall has made roads impassable. And that means a no-school, no-rules snow day! For fifteen year- old Hal (Mark Webber), it's a chance to win the heart of popular Claire (Emmanuelle Chriqui) - or totally embarrass himself."
969,s970,Movie,Smash Up: Story Of A Woman,Stuart Heisler,"Susan Hayward, Lee Bowman, Marsha Hunt, Eddie Albert, Carl Esmond, Carleton Young, Charles D. Brown, Janet Murdoch, Sharyn Payne, Robert Shayne, Ernie Adams, Erville Alderson, Fred Aldrich, Carol Andrews, Brooks Benedict, Larry J. Blake, Paul Bradley, Ralph Brooks, Fred Browne, Virginia Carroll, Douglas Carter, Tom Chatterton, Dorothy Christy, Eddie Coke, James Conaty, James Craven, Matt Dennis, Laurie Douglas, Cecil Elliott, Alice Fleming, Bess Flowers, Charles Flynn, Cay Forrester, Joan Fulton, Phil Garris, William Gould, Beatrice Gray, Sherry Hall, Al Hill, Victoria Horne, Eddie Kane, Richard Kipling, Connie Leon, Wilbur Mack, Caren Marsh, David McKim, George Meader, George Meeker, Harold Miller, Ralph Montgomery, Frances Morris, Noel Neill, Vivien Oakland, Steve Olsen, George Ramsey, Ed Randolph, Joe Recht, Ruth Sanderson, Jeffrey Sayre, Lee Shumway, Milburn Stone, Clarence Straight, John Valentine, Nanette Vallon, Robert Verdaine, John Wald, Ethel Wales, Barbara Woodell",,,1947,PG-13,104 min,Drama,"A nightclub singer, beset by emotional problems, seeks refuge in alcohol which drives away her husband and child."
970,s971,Movie,Small Soldiers,Joe Dante,"Kirsten Dunst, Gregory Smith, Jay Mohr, Phil Hartman, Kevin Dunn",,,1998,PG-13,110 min,"Action, Science Fiction","When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously."
972,s973,TV Show,Slopestyle TV,,,,,2014,ALL,2 Seasons,"Special Interest, Sports","Slopestyle TV is the skiing and snowboarding mountain destination travel series featuring some of the world's finest alpine riders and resorts. Every episode travel to a new mountain destination and push the limits of powder and terrain park riding while exploring the region's history, local culture and exciting night life."
979,s980,Movie,Sky Dog,Daniel Knudsen,"Daniel Knudsen, Vickie Lynn Smith, Dean Cain, Christopher Veldhuizen, Mimi Sagadin, Rocco Guirlanda, Tim Kaiser",,,2020,7+,109 min,"Action, Kids","When a high school senior working on his pilot's license rescues a stray dog named Oreo, the two quickly become best friends. But when he finds out his mom is an undercover CIA agent who's been captured, he'll need to team up with Oreo and a new friend to find his mother, thwart the plans of those holding her hostage, and uncover the double agents within the CIA itself."
983,s984,Movie,Sketchy Behaviour,Neville Shah,"Kanan Gill, Kenneth Sebastian",India,,2019,PG-13,64 min,"Arts, Entertainment, and Culture","Sketchy Behaviour is an absurd sketch comedy show filmed live in Mumbai. Described as hilarious, complex, stupid, irritating(and ‘sardonic’ by one lady in Goa) the show is familiar, bizarre and hysterically funny. Featuring six very silly live sketches, stitched together by a much sillier story and bookended by an extremely silly opening and closing, Sketchy Behaviour is truly a work of something."
986,s987,Movie,Sitting Bull: A Stone in My Heart,John Ferry,"Adam Fortunate Eagle, William Theobald",,,2008,7+,83 min,"Documentary, Special Interest","Sitting Bull's own words, over six-hundred photographs and a compelling original music score bring to life this great American Indian's struggle to save his people's way of life against an ever-expanding westward movement of white settlers. This is powerful cinematic journey into the life and spirit of a legendary figure. No other film captures him with such depth of character and personality."
988,s989,TV Show,"Sister, Sister",,,,,1999,TV-PG,6 Seasons,Comedy,"Tia and Tamera are twins who were separated at birth, with each being adopted by a different parent. One day, the teens have a chance encounter while shopping at a clothing store in the mall. After the families meet, Tamera's adoptive father reluctantly allows Tia and her mother to move into his home so the girls can be together."
990,s991,Movie,"Sing, Dance and Learn with Little Baby Bum",Cannis Holder,,,,2019,ALL,30 min,Kids,"Enjoy this 30-minute compilation by Little Baby Bum. Sing along to some of the most popular nursery rhymes and kids songs songs to date! This compilation includes titles such as 'Tweedledum and Tweedledee', 'Billy Boy', and many more!"
991,s992,TV Show,Sing-Along-Songs For Kids,,Jolly Jingle Works,,,2013,ALL,1 Season,Kids,"This colorful and engaging children's program features songs, music, animations and sing-along to entertain and educate your kids. SING-ALONG-SONGS FOR KIDS includes timeless English nursery rhymes as well as modern-day classics and educational sing-alongs."
992,s993,Movie,Sing with Gecko,,,,,2019,ALL,33 min,Kids,"Sing some of the most popular and classic nursery rhyme songs with Gecko and friends! Songs like Wheels on the bus, If you're happy and you know it, and more!"
994,s995,Movie,Sing and Learn with Gecko's Garage,,,,,2019,ALL,59 min,Kids,Come and join Gecko at his Garage as he sings some of the most popular and classic nursery rhyme songs that we all love like Wheels on the Bus and more!
995,s996,Movie,Sing and Dance with Little Baby Bum!,Cannis Holder,"Grace Tamayo, Erin Webbs",,,2019,ALL,45 min,Kids,"More wonderful videos starting with famous nursery rhymes such as 'Peekaboo Song' and '1, 2 What Shall We Do?' from the world's number one educational channel, Little Baby Bum!"
996,s997,Movie,Sing and Dance with KiiYii,Cannis Holder,,,,2019,ALL,47 min,Kids,"In this compilation, your children will love to sing and dance to some of the most popular nursery rhymes and kids songs with KiiYii! Brought to you by the same creators as Little Baby Bum, this compilation contains some classic songs such as 'Rain Rain Go Away', 'Wheels On The Bus', and many more!"
997,s998,Movie,Sing Along with Little Baby Bum,Cannis Holder,"Grace Tamayo, Erin Webbs",,,2019,ALL,35 min,Kids,"Sing along to this 30-minute long compilation with some of LittleBabyBum's most classic, well-loved and educational nursery rhymes!"
1000,s1001,Movie,Simple Gifts: The Chamber Music Society at Shaker Village,Habib Azar,,,,2016,G,84 min,Documentary,a
1001,s1002,TV Show,Simon's Cat - Classic Collection,,,,,2018,ALL,1 Season,"Animation, Kids","Simon's Cat - Classic Collection features all eighty-five black and white episodes from the hugely popular YouTube channel. Thematically curated in to extended episodes, this Classic Collection will make you smile like a Cheshire Cat!"
1008,s1009,Movie,Silent Wings - The American Glider Pilots of WWII,Robert Child,"Hal Holbrook, Walter Cronkite, Andy Rooney, Michael J. Samek",,,2007,7+,115 min,"Documentary, Special Interest","From the early race to build gliders to the D-Day invasion at Normandy and Nazi Germany's final surrender, this acclaimed feature documentary, narrated by Hal Holbrook, reveals the critical role gliders played in World War II offensives. Through rare archival footage and photographs, the film places the audience right at the center of the action in the dangerous world of American glider pilot."
1012,s1013,TV Show,Sigmund and the Sea Monsters,,"Rebecca Bloom, David Arquette, Solomon Stewart, Mark Povinelli, Eileen O’Connell, Drew Massey, Michael Oosterom, Victor Yerrid, Meegan Godfrey, David Crespin, Kyle Harrison Breitkopf",,,2017,7+,1 Season,Kids,"Brothers Johnny and Scotty find Sigmund, a sea monster, on the beach and bring him home to their clubhouse. They become fast friends, but when a monster hunter, Capt. Barnabas (David Arquette), finds out, the kids have to scramble to keep Sigmund hidden. Worse still, Sigmund's brothers Blurp and Slurp don't like humans. Against all odds, can they still have an endless summer of fun?"
1013,s1014,TV Show,Sid the Science Kid,,"Alice Dinnean, Donna Kimball, Drew Massey, Julianne Buescher, Victor Yerrid",,,2008,ALL,1 Season,Kids,"Season 1 Volume 1. Sid the Science Kid is an award-winning educational animated television series that uses comedy and music to promote exploration, discovery and science readiness among pre-schoolers."
1014,s1015,Movie,Sick Song & More Nursery Rhymes For Kids - KiiYii,Moonbug Entertainment,,,,2020,ALL,29 min,Kids,"A new collection of colorful and wonderfully engaging nursery rhymes and children's songs that will thrill your child while educating them in their numbers, ABCs and general learning! From the creators of LittleBabyBum, KiiYii allows the child's imagination to go further!"
1019,s1020,TV Show,Shock and Awe: The Story of Electricity,,Jim Al-Khalili,,,2011,ALL,1 Season,Documentary,"Until recently, electricity was seen as a magical power. It could slay the living, revive the dead, and even bend the laws of nature. It is now the lifeblood of the modern world, fueling our lives and underpinning every aspect of technological advancement. Without it, we would be lost. Professor Jim Al-Khalili tells the electrifying story of our quest to master nature's most mysterious force."
1020,s1021,TV Show,SHK HeroForce,,"Hope Marie Nixon, Noah Nixon, Eden Nixon, Baker Paffie, Jordan Sacchieri, Emily Perry, Zane Nixon, Kenney Myers, Sophia Clarke, Elijah Flanery",,,2018,TV-PG,1 Season,"Action, Kids","While Noah, Hope, and Eden are moving out of their old house, they discover a hidden virtual reality gaming console in the attic that acts as a portal between the game HeroForce and Real Life. The kids must find and protect the power rings from the hands of the evil bosses that have crossed into Real Life in search of the rings."
1031,s1032,TV Show,Shaun the Sheep - The Farmer's Llamas,,"John Sparkes, Sean Connolly, Kate Harbour, Andy Nyman",,,2015,ALL,1 Season,Kids,"When the Farmer and Bitzer go to a Country Fair, Shaun steals away with them intent on causing mischief. Shaun spies an auction where he sees three exotic and very crafty Llamas going under the hammer. Instantly besotted by their fantastic pranks Shaun cleverly gets the unwitting Farmer to Buy them."
1032,s1033,TV Show,Shaun the Sheep,,,,,2012,TV-G,6 Seasons,Animation,It's sport's day with Shaun the Sheep!
1035,s1036,Movie,Shark Story: Evolution of a Master Predator,Christian Darkin,,,,2013,7+,54 min,"Documentary, Special Interest","This is the story of the evolution of one of the most successful animal species ever to have lived. What capabilities turned the shark into one of the ocean's dominant predators, allowed them to survive mass extinctions and to thrive for over 300 million years. Despite its historic success, the highly evolved shark is now faced with extinction due to overfishing, climate change and declining prey."
